"metabolites","totpathways","hmdb","kegg","wiki","reac","Synonym"
"RAMP_C_000054474",76,41,8,0,27,"(+)-ProstaglandinF2a"
"RAMP_C_000071234",76,42,7,0,27,"(5Z,13E)-(15S)-6,9-alpha-epoxy-11-alpha,15-dihydroxyprosta-5,13-dienoate"
"RAMP_C_000023270",74,12,34,3,25,"Mononitrogenmonoxide"
"RAMP_C_000001499",73,0,5,2,66,"(3beta)-Cholest-5-en-3-oldodecanoate"
"RAMP_C_000020834",72,59,13,0,0,"(2S)-2-Aminopropanoate"
"RAMP_C_000016816",71,41,7,0,23,"(6z,8e,10e,14z)-(5S,12R)-5,12-dihydroxyicosa-6,8,10,14-tetraenoate"
"RAMP_C_000030185",70,41,6,0,23,"(15S)Hydroxy-9alpha,11alpha-(epoxymethano)prosta-5,13-dienoate"
"RAMP_C_000051391",70,43,7,2,18,"(6S)-Tetrahydrofolate"
"RAMP_C_000065378",70,53,17,0,0,"(2S)-2,5-diamino-5-oxopentanoate"
"RAMP_C_000029072",69,41,5,0,23,"(1S-(1alpha,3alpha,3R*),4beta(Z),5alpha)-7-(3-(3-hydroxy-1-octenyl)-2,6-dioxabicyclo(3.1.1)hept-4-yl)-5-Heptenoate"
"RAMP_C_000037276",69,31,8,0,30,"D-Fructose6-phosphate"
"RAMP_C_000064074",68,38,2,0,28,"Methaldehyde"
"RAMP_C_000028211",67,50,8,1,8,"Thaiminepyrophosphate"
"RAMP_C_000001119",66,48,8,0,10,"Alphadrate"
"RAMP_C_000030378",66,6,4,0,56,"N-[2-[[[5-[(2,4-Dioxo-1H-pyrimidin-1-yl)]-3,4-dihydroxy-tetrahydrofuran-2-yl]methoxy-hydroxy-phosphinoyl]oxy-hydroxy-phosphinoyl]oxy-4,5-dihydroxy-6-(hydroxymethyl)tetrahydropyran-3-yl]acetamide"
"RAMP_C_000033603",65,15,13,1,36,"Acetylcholineion"
"RAMP_C_000019386",64,42,7,0,15,"(R-(R*,S*-(E,E,Z,Z)))-N-(S-(1-(4-carboxy-1-hydroxybutyl)-2,4,6,9-pentadecatetraenyl)-N-L-gamma-glutamyl-L-cysteinyl)-Glycine"
"RAMP_C_000047460",64,33,7,0,24,"3-Ketobutyrate"
"RAMP_C_000034500",63,52,11,0,0,"(2S)-2-Amino-3-methylbutanoate"
"RAMP_C_000007309",62,24,9,1,28,"HexadecanoylCoA"
"RAMP_C_000000060",61,0,7,1,53,"1-Myristoyl-2-docosadienoyl-sn-glycero-3-phosphocholine"
"RAMP_C_000009826",61,50,11,0,0,"(2S)-2-Amino-4-methylpentanoate"
"RAMP_C_000010324",60,50,9,1,0,"(2S)-2-amino-4-(methylsulfanyl)butanoate"
"RAMP_C_000012156",60,0,6,1,53,"1-Stearoyl-2-docosahexaenoyl-sn-glycero-3-phosphoserine"
"RAMP_C_000070211",59,35,10,0,14,"5-Phospho-a-D-ribose-1-diphosphate"
"RAMP_C_000023313",58,33,24,1,0,"RoferoseST"
"RAMP_C_000050550",58,8,3,0,47,"GDU"
"RAMP_C_000070252",58,48,10,0,0,"(2S,3S)-2-amino-3-methyl-Pentanoate"
"RAMP_C_000016940",57,43,6,0,8,"(S)-3-hydroxy-3-methylglutaryl-CoA"
"RAMP_C_000044709",57,12,7,0,38,"(-)-(R)-Epinephrine"
"RAMP_C_000044986",57,0,0,0,57,"(2S)-2-amino-5-(carbamimidamido)Pentanoate"
"RAMP_C_000052451",57,41,4,0,12,"(5Z)-7-{(1R,4S,5R,6R)-6-[(1E,3S)-3-hydroperoxyoct-1-en-1-yl]-2,3-dioxabicyclo[2.2.1]hept-5-yl}hept-5-enoate"
"RAMP_C_000000275",56,41,6,0,9,"(+/-)8,9-EpETrE"
"RAMP_C_000059608",56,41,6,0,9,"(+/-)5,6-EpETrE"
"RAMP_C_000016257",55,27,12,2,14,"1,3-Dihydroxy-2-Propanonemono(dihydrogenphosphate)"
"RAMP_C_000040491",55,41,5,0,9,"(5Z,8Z,14Z)-11,12-Epoxyeicosa-5,8,14-trienoate"
"RAMP_C_000058388",55,11,7,1,36,"(2-Hydroxyethyl)trimethylammonium"
"RAMP_C_000059331",55,16,9,1,29,"(+)-Lactate"
"RAMP_C_000007738",54,33,6,0,15,"2-Methylacetyl-CoA"
"RAMP_C_000012439",54,41,3,0,10,"(+)-ProstaglandinA2"
"RAMP_C_000035540",54,16,2,1,35,"1,5-Dihydro-FAD"
"RAMP_C_000044201",54,41,4,0,9,"(+/-)14,15-EpETrE"
"RAMP_C_000059833",54,18,9,0,27,"1H-Imidazole-4-ethanamine"
"RAMP_C_000073296",54,41,1,0,12,"5-Keto-6,8,11,14-eicosatetraenoate"
"RAMP_C_000012316",53,45,8,0,0,"(-)-(S)-Proline"
"RAMP_C_000054823",53,41,2,0,10,"5(S)-HETE"
"RAMP_C_000014974",52,41,5,0,6,"(5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoate"
"RAMP_C_000018185",52,41,11,0,0,"(+)-ent-Cholesterol"
"RAMP_C_000027408",52,14,5,1,32,"3'-Phospho-5'-adenylylsulfate"
"RAMP_C_000041522",52,44,0,0,8,"1,2-Dithiolane-3-pentanamide"
"RAMP_C_000001845",51,21,11,1,18,"(-)-(S)-Malate"
"RAMP_C_000039476",50,41,4,0,5,"(5Z,8z,10e,14Z)-(12S)-12-hydroperoxyicosa-5,8,10,14-tetraenoate"
"RAMP_C_000041079",50,41,3,0,6,"(5S,6S,7E,9E,11Z,14Z)-5,6-Epoxyicosa-7,9,11,14-tetraenoate"
"RAMP_C_000047787",50,11,5,0,34,"Sulfate(ion2-)"
"RAMP_C_000048812",50,28,3,0,19,"(2E,6E)-Farnesyldiphosphate"
"RAMP_C_000051243",50,41,4,0,5,"TXB2"
"RAMP_C_000056734",50,35,2,0,13,"11-Deoxy-17-hydroxy-Corticosterone"
"RAMP_C_000000077",49,0,8,1,40,"1-Stearidonoyl-2-lignoceroyl-sn-glycero-3-phosphoethanolamine"
"RAMP_C_000001657",49,1,8,0,40,"(3-Phosphatidyl)-1-D-inositol"
"RAMP_C_000013719",49,0,3,0,46,"Adenosine5'-(trihydrogendiphosphate)glucopyranosylester"
"RAMP_C_000014515",49,41,3,0,5,"(+/-)8,9-Dihetre"
"RAMP_C_000014838",49,33,8,1,7,"Carbamicacidmonoanhydridewithphosphorate"
"RAMP_C_000024902",49,41,3,0,5,"12R-HpETE"
"RAMP_C_000025924",49,1,0,0,48,"Avandia"
"RAMP_C_000027843",49,41,3,0,5,"11-Oxo-15S-hydroxy-5Z,8Z,13E-prostatrienoate"
"RAMP_C_000033010",49,0,1,0,48,"Ammoniaion"
"RAMP_C_000034513",49,41,3,0,5,"(+/-)5,6-DiHETrE"
"RAMP_C_000034545",49,41,3,0,5,"PGB2"
"RAMP_C_000035926",49,49,0,0,0,"1-Hexadecanoyl-2-(8Z,11Z,14Z-eicosatrienoyl)-sn-glycero-3-phospho-(1'-myo-inositol-3',4'-bisphosphate)"
"RAMP_C_000036192",49,41,3,0,5,"(+/-)14,15-DiHETrE"
"RAMP_C_000039316",49,41,3,0,5,"(5Z,8Z,11Z,14Z)-20-Hydroxyicosa-5,8,11,14-tetraenoate"
"RAMP_C_000050776",49,41,3,0,5,"11-Dehydro-thromboxane"
"RAMP_C_000059543",49,41,3,0,5,"(+/-)-11,12-dihydroxy-5Z,8Z,14Z,17Z-eicosatetraenoate"
"RAMP_C_000074495",49,49,0,0,0,"1-Myristoyl-2-myristoleoyl-sn-glycerol"
"RAMP_C_000036717",48,18,7,0,23,"2-Carboxyethylamine"
"RAMP_C_000049295",48,41,2,0,5,"delta-12-PGJ2"
"RAMP_C_000064591",48,41,2,0,5,"(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate"
"RAMP_C_000003358",47,14,5,0,28,"3'-Phosphoryl-AMP"
"RAMP_C_000006734",47,6,7,1,33,"1,2,3-Trihydroxypropane"
"RAMP_C_000024051",47,39,8,0,0,"(S)-1H-Imidazole-4-alanine"
"RAMP_C_000047414",47,41,1,0,5,"(5Z,8Z,10E,14Z)-12-Oxoeicosa-5,8,10,14-tetraenoate"
"RAMP_C_000048431",47,1,3,0,43,"(9Z,12Z)-9,12-Octadecadienoate"
"RAMP_C_000050770",47,16,4,1,26,"Myristoyl-CoA"
"RAMP_C_000050888",47,41,1,0,5,"(5S,6Z,8E,10E,12R,14Z)-5,12-dihydroxyicosa-6,8,10,14-tetraenedioate"
"RAMP_C_000057420",47,41,1,0,5,"(5Z,12E,14E)11-oxoProsta-5,9,12,14-tetraen-1-oate"
"RAMP_C_000060482",47,24,11,1,11,"2-Hydroxy-Acrylicaciddihydrogenphosphate"
"RAMP_C_000065145",47,41,1,0,5,"(5S,6Z,8E,10E,14Z)-5-hydroxy-12-oxoicosa-6,8,10,14-tetraenoate"
"RAMP_C_000059210",46,29,5,1,11,"10-Formyl-(6RS)-tetrahydrofolicacid"
"RAMP_C_000068910",46,39,3,0,4,"(2R)-2-amino-3-hydroxypropanoate"
"RAMP_C_000000227",45,17,2,0,26,"2'-Deoxy-5'-ATP"
"RAMP_C_000005664",45,0,16,0,29,"10,14-Dihydroxy-7,11-cyclo-8-oxo-4Z,12E,16Z,19Z-docosatetraenoate"
"RAMP_C_000017179",45,37,2,0,6,"Dihydrogen"
"RAMP_C_000061050",45,20,8,0,17,"(+)-S-Ornithine"
"RAMP_C_000069207",45,0,0,1,44,"Endotoxin"
"RAMP_C_000000945",44,11,13,1,19,"MalonylCoA"
"RAMP_C_000011692",44,0,12,0,32,"1,2-Di(11Z-octadecenoyl)-rac-phosphatidicacid"
"RAMP_C_000018037",44,41,3,0,0,"(5Z,8S,9E,11Z,14Z)-8-hydroxyicosa-5,9,11,14-tetraenoate"
"RAMP_C_000025498",44,15,10,2,17,"2-Hydroxy-1,2,3-propanetricarboxylate"
"RAMP_C_000026596",44,30,10,1,3,"a-D-Glucose6-phosphate"
"RAMP_C_000042207",44,28,14,2,0,"(-)-Serine"
"RAMP_C_000059932",44,41,3,0,0,"8-Peroxy-5Z,9E,11Z,14Z-eicosatetraenoate"
"RAMP_C_000008312",43,30,13,0,0,"(S)-2-amino-5-[(aminoiminomethyl)amino]-Pentanoate"
"RAMP_C_000020318",43,41,2,0,0,"11,12,15-TriHETRE"
"RAMP_C_000023208",43,20,4,1,18,"5'-IMP"
"RAMP_C_000027168",43,41,2,0,0,"(+/-)11,12-Ep-15(S)-hetre"
"RAMP_C_000045126",43,41,2,0,0,"(5Z,8Z,12E)-11,14,15-Trihydroxyeicosa-5,8,12-trienoate"
"RAMP_C_000053133",43,41,2,0,0,"(5Z,8Z,12E)-14,15-Epoxy-11-hydroxyeicosa-5,8,12-trienoate"
"RAMP_C_000056215",43,41,2,0,0,"6,9-Dioxo-11R,15S-dihydroxy-13E-prostenoate"
"RAMP_C_000057776",43,11,10,1,21,"17a-Progesterone"
"RAMP_C_000062515",43,23,3,0,17,"3-Methyl-3-butenylpyrophosphate"
"RAMP_C_000069145",43,41,2,0,0,"(19S)-Hydroxyarachidonicacid"
"RAMP_C_000000358",42,1,3,0,38,"(9,12,15)-linolenate"
"RAMP_C_000017108",42,35,7,0,0,"(-)-Asparagine"
"RAMP_C_000020660",42,41,1,0,0,"16-HETE"
"RAMP_C_000032264",42,33,9,0,0,"(2S,3R)-(-)-Threonine"
"RAMP_C_000052690",42,19,4,0,19,"Copper"
"RAMP_C_000070349",42,32,3,0,7,"MoCo"
"RAMP_C_000004172",41,5,2,1,33,"1-Undecanecarboxylate"
"RAMP_C_000011229",41,41,0,0,0,"(5S,6E,8Z,11Z,14Z)-5-hydroperoxyicosa-6,8,11,14-tetraenoate"
"RAMP_C_000012890",41,21,3,0,17,"(2S)-2-amino-5-(carbamoylamino)pentanoate"
"RAMP_C_000012895",41,0,2,0,39,"(9Z)-9-Octadecenoate"
"RAMP_C_000019313",41,41,0,0,0,"1-Myristoyl-2-arachidonoyl-sn-glycero-3-phosphocholine"
"RAMP_C_000023326",41,41,0,0,0,"(-)-ProstaglandinE2"
"RAMP_C_000002792",40,0,8,0,32,"3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexenyl)-(2E,4Z,6E,8Z)-nonatetraen-1-oate"
"RAMP_C_000003574",40,12,7,0,21,"Acetaldehyde"
"RAMP_C_000013556",40,17,2,0,21,"1,6-Dihydro-6-iminopurine"
"RAMP_C_000016139",40,17,2,0,21,"Deoxyguanosine5'-triphosphate"
"RAMP_C_000023773",40,32,6,2,0,"Armcoiron"
"RAMP_C_000056208",40,1,8,0,31,"Dioxidanidyl"
"RAMP_C_000061871",40,17,5,2,16,"(+)-ascorbate"
"RAMP_C_000002867",39,7,2,1,29,"12-Deoxycholyltaurine"
"RAMP_C_000032692",39,26,2,0,11,"2-Deoxy-alpha-D-ribose1-phosphate"
"RAMP_C_000002570",38,6,2,0,30,"CMP-N-Acetylneuraminate"
"RAMP_C_000027614",38,20,8,1,9,"2-Butenoyl-CoA"
"RAMP_C_000040928",38,22,2,0,14,"(5'-Deoxy-5'-adenosyl)cobamidecoenzyme"
"RAMP_C_000000967",37,7,3,0,27,"(+)-chenodeoxycholate"
"RAMP_C_000004888",37,17,3,0,17,"1H-Purine-2,6,8-triol"
"RAMP_C_000009584",37,18,3,1,15,"(Carboxymethyl)trimethylammoniumhydroxideinnersalt"
"RAMP_C_000010965",37,17,2,0,18,"(-)-Inosine"
"RAMP_C_000013912",37,0,0,0,37,"FAMP"
"RAMP_C_000044563",37,1,1,0,35,"(5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate"
"RAMP_C_000058368",37,21,7,0,9,"2-Ketobutanoate"
"RAMP_C_000062624",37,15,8,1,13,"Butanoyl-CoA"
"RAMP_C_000002833",36,7,3,0,26,"17b-[1-Methyl-3-carboxypropyl]etiocholane-3a,7a,12a-triol"
"RAMP_C_000010362",36,3,5,0,28,"GDPMannose"
"RAMP_C_000049616",36,17,18,1,0,"(-)-a-Amino-p-hydroxyhydrocinnamate"
"RAMP_C_000052666",36,0,15,1,20,"3',5'-CyclicGMP"
"RAMP_C_000004847",35,8,5,0,22,"alpha-D-Glucopyranuronicacid"
"RAMP_C_000013778",35,23,2,0,10,"1,1-Dimethyl-4-phenylpiperaziniumiodide"
"RAMP_C_000015837",35,24,1,0,10,"(Rib5)ppA"
"RAMP_C_000045791",35,2,3,0,30,"(all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraen-1-ol"
"RAMP_C_000058427",35,23,12,0,0,"1-8-AngiotensinI"
"RAMP_C_000074428",35,23,2,0,10,"(S)-Mevalonicacid-5-pyrophosphate"
"RAMP_C_000007598",34,4,3,0,27,"Tetrahydrobiopterin"
"RAMP_C_000023581",34,17,2,0,15,"1,7-Dihydro-6H-purin-6-one"
"RAMP_C_000028668",34,0,0,0,34,"(2S)-2,6-Diammoniohexanoate"
"RAMP_C_000045815",34,0,2,0,32,"(10E,12Z)-(9S)-9-Hydroxyoctadeca-10,12-dienoate"
"RAMP_C_000054963",34,22,7,0,5,"D-Ribose5-phosphate"
"RAMP_C_000072040",34,17,2,0,15,"2'-dAMP"
"RAMP_C_000072516",34,23,2,0,9,"(-)-7-dehydrocholesterol"
"RAMP_C_000003196",33,2,4,1,26,"1-Butanoate"
"RAMP_C_000007488",33,26,7,0,0,"a-D-Glucopyranosylphosphate"
"RAMP_C_000013391",33,7,4,1,21,"3a,7a,12a-Trihydroxy-5b-cholanicacid-24-taurine"
"RAMP_C_000025096",33,7,5,2,19,"1-(Dihydrogenphosphate)Glycerol"
"RAMP_C_000028000",33,23,2,0,8,"(3beta,5alpha)-4,4-dimethyl-Cholesta-8,14,24-trien-3-ol"
"RAMP_C_000033292",33,27,5,1,0,"(6R)-5,10-methylenetetrahydrofolate"
"RAMP_C_000034295",33,17,2,0,14,"2-Amino-1,9-dihydro-9-b-D-ribofuranosyl-6H-purin-6-one"
"RAMP_C_000035938",33,11,4,0,18,"(3b)-3-hydroxy-Pregn-5-en-20-one"
"RAMP_C_000037118",33,19,6,0,8,"D-Fructose1,6-biphosphate"
"RAMP_C_000066517",33,23,2,0,8,"(3beta)-Lanosta-8,24-dien-3-ol"
"RAMP_C_000001672",32,22,5,0,5,"(S)-Methylmalonyl-CoA"
"RAMP_C_000004828",32,31,0,1,0,"3-(Dihydrogenphosphate)Glycerate"
"RAMP_C_000014128",32,8,6,1,17,"1-Aminoethane-2-sulfonate"
"RAMP_C_000017547",32,23,2,0,7,"(all-E)-2,6,10,15,19,23-hexamethyl-2,6,10,14,18,22-Tetracosahexaene"
"RAMP_C_000018523",32,17,2,0,13,"2-Amino-1,7-dihydro-6H-Purin-6-one"
"RAMP_C_000019624",32,0,0,0,32,"Pernazene"
"RAMP_C_000048683",32,0,0,0,32,"Pioglitazona[INN-Spanish]"
"RAMP_C_000051609",32,17,4,0,11,"Dodecanoyl-CoA"
"RAMP_C_000057740",32,9,6,0,17,"1,5,10-Triazadecane"
"RAMP_C_000061159",32,3,7,0,22,"(4)-Androsten-3,17-dione"
"RAMP_C_000007465",31,21,4,2,4,"2-(N(Omega)-L-arginine)succinate"
"RAMP_C_000010979",31,17,2,0,12,"2'-Deoxy-5'-GMP"
"RAMP_C_000017277",31,5,6,0,20,"(+)-mannose"
"RAMP_C_000024035",31,15,1,0,15,"(all-E)-2,3-dimethoxy-5-methyl-6-(3,7,11,15,19,23,27,31-octamethyl-2,6,10,14,18,22,26,30-dotriacontaoctaenyl)-2,5-Cyclohexadiene-1,4-dione"
"RAMP_C_000045173",31,23,2,0,6,"(3b,5a)-Cholesta-8,24-dien-3-ol"
"RAMP_C_000063292",31,7,3,0,21,"3a,7a,12a-Trihydroxy-5b-cholan-24-oylglycine"
"RAMP_C_000070082",31,23,2,0,6,"(9-D-ribosylxanthine)-5'-phosphate"
"RAMP_C_000073910",31,1,8,0,22,"1-Phosphatidyl-1D-myo-inositol3-phosphate"
"RAMP_C_000000355",30,23,2,0,5,"5alpha-Cholesta-7,24-dien-3beta-ol"
"RAMP_C_000002084",30,23,2,0,5,"(3beta,5alpha)Cholestenol"
"RAMP_C_000012916",30,23,3,0,4,"(2E)-3,7-dimethylocta-2,6-dien-1-yltrihydrogendiphosphate"
"RAMP_C_000016084",30,11,5,1,13,"11,21-Dihydroxypregn-4-ene-3,20-dione"
"RAMP_C_000018228",30,21,4,0,5,"1,3-Biphosphoglycerate"
"RAMP_C_000018554",30,7,1,0,22,"(3a,5b)-3-hydroxy-cholan-24-oate"
"RAMP_C_000020441",30,3,10,2,15,"(+)-3,17b-Estradiol"
"RAMP_C_000025213",30,23,2,0,5,"(3beta)-Cholest-7-en-3-ol"
"RAMP_C_000026872",30,23,2,0,5,"24-Dehydrocholesterol"
"RAMP_C_000031761",30,23,2,0,5,"24-DehydroprovitaminD3"
"RAMP_C_000047824",30,23,3,0,4,"(3RS)-Mevalonate"
"RAMP_C_000049456",30,5,2,0,23,"2'-Deoxycytidine-5'-triphosphate"
"RAMP_C_000062851",30,14,4,2,10,"5-Methyltetrahydrofolate"
"RAMP_C_000001029",29,17,3,1,8,"(methylamino)-Acetate"
"RAMP_C_000006925",29,17,2,0,10,"1-(6-Amino-9H-purin-9-yl)-1,2-dideoxy-b-D-Ribofuranose"
"RAMP_C_000007061",29,0,9,1,19,"(2S,3R,4E)-2-acylamino-1,3-octadec-4-enediol"
"RAMP_C_000009416",29,3,6,1,19,"(+)-testosterone"
"RAMP_C_000016133",29,29,0,0,0,"(1R,2S)-(2-Amino-3,4,5,6,7,8-hexahydro-4-oxo-6-pteridinyl)-1,2-propandiol"
"RAMP_C_000020070",29,23,2,0,4,"(5a)-4-methylcholesta-8,24-dien-3-one"
"RAMP_C_000028091",29,15,3,2,9,"(Des-Gly)-Glutathione"
"RAMP_C_000030075",29,23,2,0,4,"(R)-5-phosphomevalonate"
"RAMP_C_000047993",29,0,0,1,28,"Chlorodibromomethane"
"RAMP_C_000050316",29,23,2,0,4,"(S)-2,3-Epoxysqualene"
"RAMP_C_000053103",29,5,2,0,22,"2'-Deoxythymidine5'-triphosphate"
"RAMP_C_000054719",29,22,6,1,0,"(+-)-homocysteine"
"RAMP_C_000063227",29,23,2,0,4,"(3beta,5alpha)-4,4-dimethylcholesta-8,24-dien-3-ol"
"RAMP_C_000064159",29,6,9,0,14,"(2S,3R,4E)-1-(dihydrogenphosphate)2-amino-4-Octadecene-1,3-diol"
"RAMP_C_000072472",29,27,2,0,0,"1-O-Phosphono-D-ribofuranose"
"RAMP_C_000005630",28,2,4,0,22,"3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-Nonatetraenal"
"RAMP_C_000008601",28,20,3,1,4,"6-Succino-5'-adenylate"
"RAMP_C_000017442",28,11,3,1,13,"11-Dehydroxycorticosterone"
"RAMP_C_000030977",28,19,4,1,4,"(R)-S-(2-amino-2-carboxyethyl)-L-Homocysteine"
"RAMP_C_000037504",28,7,1,0,20,"5b-Cholanicacid-3a,12a-diol"
"RAMP_C_000040402",28,9,2,0,17,"1-(6-Amino-9H-purin-9-yl)-1-deoxy-5-S-methyl-5-thio-beta-D-Ribofuranose"
"RAMP_C_000051664",28,9,4,0,15,"2,4-Dihydroxypyrimidine"
