"metabolites","totpathways","hmdb","kegg","wiki","reac","Synonym"
"RAMP_C_000000174",1,0,0,1,0,"Oxifencicliminum[INN-Spanish]"
"RAMP_C_000000560",49,33,8,1,7,"Carbamicacidmonoanhydridewithphosphorate"
"RAMP_C_000000578",9,0,0,1,8,"N'-Acetylspermine"
"RAMP_C_000000819",55,16,9,1,29,"(+)-Lactate"
"RAMP_C_000001254",78,60,17,1,0,"Asp"
"RAMP_C_000001441",6,0,0,1,5,"12-Hydroxydodecanoate"
"RAMP_C_000001521",1,0,0,1,0,"Methylhydrogenphenylphosphonate"
"RAMP_C_000001647",138,0,5,1,116,"ADEMETIONINE"
"RAMP_C_000002470",29,0,9,1,15,"(2S,3R,4E)-2-acylamino-1,3-octadec-4-enediol"
"RAMP_C_000002903",25,14,4,1,6,"(S)-3-Hydroxyoctanoyl-CoA"
"RAMP_C_000002968",4,2,1,1,0,"Hydroxytamoxifen"
"RAMP_C_000003129",6,1,0,1,4,"5-acetamido-6-formamido-3-methyluracil"
"RAMP_C_000003738",6,0,0,1,5,"FMM"
"RAMP_C_000004181",1,0,0,1,0,"5-Amino-4-imidazolecarboxamideriboside"
"RAMP_C_000004488",18,1,4,1,12,"5-Methoxy-N-acetyltryptamine"
"RAMP_C_000004678",3,0,2,1,0,"(Arg8)-Vasopressin"
"RAMP_C_000004917",96,76,19,1,0,"2-Aminoacetate"
"RAMP_C_000005090",1,0,0,1,0,"Oxygen,mol(O3)"
"RAMP_C_000005823",5,3,1,1,0,"Glycinexylidide"
"RAMP_C_000006008",54,16,2,1,31,"1,5-Dihydro-FAD"
"RAMP_C_000006594",27,17,6,1,3,"2-Keto-3-Methylbutyrate"
"RAMP_C_000006649",33,27,5,1,0,"(6R)-5,10-methylenetetrahydrofolate"
"RAMP_C_000006794",6,0,1,1,4,"AflatoxinB1exo-8,9-epoxide-GSH"
"RAMP_C_000006807",2,1,0,1,0,"DiclofenacAcid"
"RAMP_C_000007015",1,0,0,1,0,"(2S,5R,6R)-6-[[(2R)-2-amino-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylicacid"
"RAMP_C_000007181",1,0,0,1,0,"Methoflurane"
"RAMP_C_000007275",20,0,7,1,12,"11beta-Hydroxycortisone"
"RAMP_C_000007573",2,1,0,1,0,"Clarithromycine"
"RAMP_C_000007902",13,1,2,1,5,"2-Amino-Ethanesulfinate"
"RAMP_C_000008085",2,0,1,1,0,"5'-Deoxy-5-fluorocytidine"
"RAMP_C_000008143",25,13,4,1,7,"(E)-S-2-decenoate"
"RAMP_C_000008945",82,66,15,1,0,"(+)-2-Amino-3-mercaptopropionicacid"
"RAMP_C_000009196",25,14,4,1,6,"3-Ketooctanoyl-CoA"
"RAMP_C_000009275",1,0,0,1,0,"LY-139481"
"RAMP_C_000009488",16,3,1,1,11,"(-)-Asparticacid"
"RAMP_C_000009685",29,0,0,1,25,"Chlorodibromomethane"
"RAMP_C_000009910",504,258,6,1,222,"Dioxygen"
"RAMP_C_000010768",22,11,6,1,4,"3-Oxopropanoate"
"RAMP_C_000011182",93,53,3,1,31,"(2S)-2-azaniumyl-4-{[(1R)-2-{[(2R)-2-[(4S)-4-azaniumyl-4-carboxylatobutanamido]-2-[(carboxylatomethyl)carbamoyl]ethyl]disulfanyl}-1-[(carboxylatomethyl)carbamoyl]ethyl]carbamoyl}butanoate"
"RAMP_C_000011225",3,0,2,1,0,"1-Methyl-2,4-imidazolidinedione"
"RAMP_C_000011937",3,1,1,1,0,"Atropaldehyde"
"RAMP_C_000012091",3,0,2,1,0,"1,3-Propanedicarboxylate"
"RAMP_C_000012441",143,57,17,1,63,"1,2-Ethanedicarboxylate"
"RAMP_C_000012956",60,0,6,1,42,"1-Stearoyl-2-oleoyl-sn-glycero-3-phosphoserine"
"RAMP_C_000013110",14,1,2,1,9,"7-Epi-Paclitaxel"
"RAMP_C_000013369",13,5,7,1,0,"D-Xylulose5-phosphate"
"RAMP_C_000013438",656,91,5,1,497,"Acidephosphorique(FRENCH)"
"RAMP_C_000013855",139,78,4,1,47,"Fe(III)"
"RAMP_C_000013910",24,13,4,1,6,"3-Oxododecanoyl-coenzymeA"
"RAMP_C_000014508",1,0,0,1,0,"(+)-p-Synephrine"
"RAMP_C_000014563",95,69,12,1,13,"2-Ketosuccinate"
"RAMP_C_000015227",19,11,0,1,7,"1-Dehydroascorbate"
"RAMP_C_000015242",62,24,9,1,28,"HexadecanoylCoA"
"RAMP_C_000015597",24,17,2,1,4,"5'-P-Ribosyl-N-formylglycineamide"
"RAMP_C_000015777",33,2,4,1,25,"1-Butanoate"
"RAMP_C_000016023",25,18,2,1,4,"(Dimethylamino)acetate"
"RAMP_C_000016420",1,0,0,1,0,"Ecteinascidin"
"RAMP_C_000016523",1,0,0,1,0,"2-Isobutyl-3-methyl-Pyrazine"
"RAMP_C_000017000",15,1,4,1,5,"3-Hydroxy-butanoate"
"RAMP_C_000017301",10,6,3,1,0,"Dihydrolipoyllysine-residueacetyltransferase]S-acetyldihydrolipoyllysine"
"RAMP_C_000018107",19,0,8,1,10,"(+/-)3-(3,4-Dihydroxyphenyl)alanine"
"RAMP_C_000018156",10,8,1,1,0,"1,2-Dihydroxybenzene"
"RAMP_C_000018267",1,0,0,1,0,"6alpha-Methylprednisolone"
"RAMP_C_000018357",14,0,2,1,11,"Nitrite"
"RAMP_C_000018800",3,0,2,1,0,"(b(a)P)"
"RAMP_C_000019139",39,7,2,1,18,"12-Deoxycholyltaurine"
"RAMP_C_000019373",22,11,5,1,5,"Andreson"
"RAMP_C_000019571",11,2,3,1,5,"Audes"
"RAMP_C_000019740",5,0,0,1,4,"1-Pentadecanal"
"RAMP_C_000020605",1,0,0,1,0,"18-Methylnorethisterone"
"RAMP_C_000021339",1,0,0,1,0,"1-Isothiocyanato-6-(methylsulfinyl)hexane,9CI"
"RAMP_C_000021902",24,13,4,1,6,"3-Ketopalmitoleoyl-CoA"
"RAMP_C_000022519",1,0,0,1,0,"4-Methoxy-7H-Furo(3,2-g)(1)benzopyran-7-one"
"RAMP_C_000023806",16,4,4,1,7,"6-Carboxyhexanoyl-CoA"
"RAMP_C_000023992",3,2,0,1,0,"(S)-1-(methylene-11C)-2-(3-pyridinyl)-pyrrolidium"
"RAMP_C_000024258",1,0,0,1,0,"FK-506"
"RAMP_C_000024479",16,1,2,1,12,"1,3,7-Trimethyl-2,6-dioxopurine"
"RAMP_C_000024779",55,18,9,1,25,"1H-Imidazole-4-ethanamine"
"RAMP_C_000024831",1,0,0,1,0,"3-hydroxytetracosanoyl-CoA"
"RAMP_C_000025040",198,120,14,1,58,"Ammoniaanhydrous"
"RAMP_C_000025493",65,15,13,1,35,"Acetylcholineion"
"RAMP_C_000025741",2,0,1,1,0,"(-)-cis-Rotenone"
"RAMP_C_000026450",21,10,4,1,6,"7,8-Dihydro-L-folicacid"
"RAMP_C_000026456",1,0,0,1,0,"(+/-)-Secobarbital"
"RAMP_C_000026696",1,0,0,1,0,"2-amino-3-Hydroxypropanoate"
"RAMP_C_000027086",2,1,0,1,0,"Apo-Glibenclamide"
"RAMP_C_000027127",1,0,0,1,0,"Anastrozol"
"RAMP_C_000027432",3,0,2,1,0,"FlutamideUSP25"
"RAMP_C_000027832",1,0,0,1,0,"3-oxotetracosanoyl-CoA"
"RAMP_C_000027998",10,2,1,1,6,"TamoxifenCitrate"
"RAMP_C_000029382",10,1,3,1,5,"5-HIAA"
"RAMP_C_000029555",21,12,3,1,5,"Glutamate-semialdehyde"
"RAMP_C_000029657",4,0,0,1,3,"ezetimibe"
"RAMP_C_000029788",5,0,4,1,0,"(2S)-2-acetamido-5-aminopentanoate"
"RAMP_C_000029858",361,219,3,1,130,"1H-Purin-6-amineflavindinucleotide"
"RAMP_C_000029907",55,11,7,1,32,"(2-Hydroxyethyl)trimethylammonium"
"RAMP_C_000030151",5,3,1,1,0,"3-Hydroxymonoethylglycinexylidide"
"RAMP_C_000030497",4,1,2,1,0,"1H-Indol-3-ylacetaldehyde"
"RAMP_C_000030591",17,6,1,1,9,"(-)-2-Pyrrolidone-5-carboxylate"
"RAMP_C_000031682",19,8,6,1,4,"3-O-Phosphoserine"
"RAMP_C_000032005",12,11,0,1,0,"1,4-Benzoquine"
"RAMP_C_000032501",5,0,0,1,4,"2-Ketoglutarate"
"RAMP_C_000032842",24,13,4,1,6,"(S)-3-Hydroxydecanoyl-CoA"
"RAMP_C_000032863",28,20,3,1,4,"6-Succino-5'-adenylate"
"RAMP_C_000033492",45,0,0,1,41,"Endotoxin"
"RAMP_C_000034173",5,0,1,1,3,"4-HydroxyaflatoxinB1"
"RAMP_C_000034551",4,0,3,1,0,"Oxalosuccinate"
"RAMP_C_000035781",4,1,2,1,0,"3-(Aminocarbonyl)-1-(5-O-phosphono-b-D-ribofuranosyl)-Pyridiniumhydroxideinnersalt"
"RAMP_C_000036338",28,20,3,1,4,"(carboxymethyl)-Guanidine"
"RAMP_C_000037771",14,0,7,1,6,"(S)-3-Hydroxybutanoyl-CoA"
"RAMP_C_000038228",51,21,11,1,18,"(-)-(S)-Malate"
"RAMP_C_000038314",14,6,2,1,5,"Cys-Gly"
"RAMP_C_000038319",2,0,1,1,0,"2-(5-Methoxy-1H-indol-3-yl)ethanamine"
"RAMP_C_000038399",2,0,1,1,0,"1H-Indole-3-ethanol"
"RAMP_C_000038455",3,1,1,1,0,"1-Methyl-2-(3-indolyl)ethylamine"
"RAMP_C_000038529",4,2,1,1,0,"C16577"
"RAMP_C_000039324",2,1,0,1,0,"(O-(2,6-Dichloro-4-hydroxyanilino)phenyl)aceticacid"
"RAMP_C_000039642",1,0,0,1,0,"CarbamohydroxamicAcid"
"RAMP_C_000039938",18,0,5,1,12,"(3b,5Z,7E)-9,10-Secocholesta-5,7,10(19)-trienetriol"
"RAMP_C_000040671",7,0,0,1,6,"Acetates"
"RAMP_C_000040678",16,5,6,1,4,"Acifolic"
"RAMP_C_000041278",37,18,3,1,15,"(Carboxymethyl)trimethylammoniumhydroxideinnersalt"
"RAMP_C_000041626",4,0,3,1,0,"(2Z)-2-Butenedioate"
"RAMP_C_000041651",17,0,3,1,13,"3',5'-Cyclicthymidinemonophosphate"
"RAMP_C_000041760",5,3,1,1,0,"4-Hydroxy-2,6-dimethylaniline"
"RAMP_C_000041853",29,3,6,1,19,"(+)-testosterone"
"RAMP_C_000042038",214,173,40,1,0,"(2S)-2-Aminopentanedioate"
"RAMP_C_000042566",1,0,0,1,0,"1-Capryloylglycerone3-phosphate"
"RAMP_C_000042581",4,2,1,1,0,"R340"
"RAMP_C_000042729",17,4,3,1,5,"3-Sulfino-Alanine"
"RAMP_C_000042861",61,52,8,1,0,"CoAS-(hydrogensuccinate)"
"RAMP_C_000043319",1,0,0,1,0,"(a-D-Mannosyl)7-b-D-mannosyl-diacetylchitobiosyl-L-asparagine,isoforma(protein)"
"RAMP_C_000043368",350,349,0,1,0,"NFBOrthophosphate"
"RAMP_C_000043663",26,15,4,1,6,"(2E)-Hexenoyl-CoA"
"RAMP_C_000043694",6,0,0,1,5,"3-Methyl-3H-Purin-6-amine"
"RAMP_C_000043752",9,0,4,1,4,"2-Acetamido-L-Glutaraldehydate"
"RAMP_C_000044214",32,31,0,1,0,"3-(Dihydrogenphosphate)Glycerate"
"RAMP_C_000044221",7,0,1,1,5,"(3Z,6Z)-dodecadienoyl-CoA"
"RAMP_C_000044387",2,1,0,1,0,"Feneprofencalciumsaltdihydrate"
"RAMP_C_000044477",2,1,0,1,0,"Mycophenylatemofetil"
"RAMP_C_000044535",15,0,0,1,14,"2-Hydroxybenzoicacid,pentylester"
"RAMP_C_000044785",14,8,2,1,3,"O-Dopaquinone"
"RAMP_C_000045569",17,3,4,1,9,"b-D-Fructose2,6-bisphosphate"
"RAMP_C_000046149",52,14,5,1,32,"3'-Phospho-5'-adenylylsulfate"
"RAMP_C_000046240",41,5,2,1,33,"1-Undecanecarboxylate"
"RAMP_C_000046578",3,1,1,1,0,"Lopac-H-0627"
"RAMP_C_000046633",127,44,3,1,76,"5'-(Tetrahydrogentriphosphate)cytidine"
"RAMP_C_000046661",24,0,0,1,20,"(Hydroxyphenyl)phenylhydantoin"
"RAMP_C_000046709",32,8,6,1,17,"1-Aminoethane-2-sulfonate"
"RAMP_C_000046946",9,0,1,1,6,"2-Methyl-3-oxopropanoate"
"RAMP_C_000047411",67,50,8,1,8,"Thaiminepyrophosphate"
"RAMP_C_000047589",11,5,2,1,3,"2'-Deoxyuridine5'-triphosphate"
"RAMP_C_000047621",23,14,8,1,0,"1-Hydroxy-1,2,3-propanetricarboxylate"
"RAMP_C_000047933",2,1,0,1,0,"Hittorf'Sphosphorus"
"RAMP_C_000047989",1,0,0,1,0,"1H-Purine"
"RAMP_C_000048371",2,0,1,1,0,"4,4'-Dithiobis"
"RAMP_C_000048577",18,0,0,1,15,"Benzo[def]phenanthrene"
"RAMP_C_000048948",1,0,0,1,0,"17-Ethinyl-3,17-estradiol"
"RAMP_C_000049044",58,33,24,1,0,"RoferoseST"
"RAMP_C_000049052",216,116,20,1,74,"2-Ketoglutarate"
"RAMP_C_000050264",25,13,4,1,7,"Decanoylcoenzymeamonohydrate"
"RAMP_C_000051069",30,11,5,1,13,"11,21-Dihydroxypregn-4-ene-3,20-dione"
"RAMP_C_000051781",1,0,0,1,0,"Doxazosinmesilate"
"RAMP_C_000051803",44,38,5,1,0,"Add-F"
"RAMP_C_000052031",6,0,0,1,5,"1-Dehydro-16alpha-methyl-9alpha-fluorohydrocortisone"
"RAMP_C_000052157",1,0,0,1,0,"Letrozol"
"RAMP_C_000052326",2,0,1,1,0,"PenicillinG"
"RAMP_C_000052986",14,3,4,1,6,"(2E)-Dodec-2-enoyl-CoA"
"RAMP_C_000053295",102,20,12,1,60,"Acetate"
"RAMP_C_000053569",6,0,0,1,5,"(E)-S-3-decenoate"
"RAMP_C_000054011",43,20,4,1,15,"5'-IMP"
"RAMP_C_000054251",9,7,1,1,0,"Animalstarch"
"RAMP_C_000055317",6,0,0,1,5,"E551"
"RAMP_C_000055487",37,15,8,1,7,"Butanoyl-CoA"
"RAMP_C_000055547",17,8,4,1,4,"2-Oxo-3-(phosphonooxy)-Propanoate"
"RAMP_C_000056025",2,0,1,1,0,"5-L-Glutamylalanine"
"RAMP_C_000056265",24,13,4,1,6,"(S)-3-hydroxyhexadecanoyl-coenzymeA"
"RAMP_C_000056366",6,1,0,1,4,"Dihydroxy-oxido-selanylidenephosphorane"
"RAMP_C_000056455",16,8,3,1,4,"2-Ureidobutanedioate"
"RAMP_C_000056538",20,12,3,1,4,"(2,5-dihydroxyphenyl)-Acetate"
"RAMP_C_000056732",47,24,11,1,11,"2-Hydroxy-Acrylicaciddihydrogenphosphate"
"RAMP_C_000056853",1,0,0,1,0,"AnhydrousHydrochloricacid"
"RAMP_C_000056880",1,0,0,1,0,"Androfluorene"
"RAMP_C_000056888",33,7,4,1,21,"3a,7a,12a-Trihydroxy-5b-cholanicacid-24-taurine"
"RAMP_C_000057173",145,104,10,1,30,"Bicarbonate"
"RAMP_C_000057423",9,2,0,1,6,"CimetidineHcl"
"RAMP_C_000057758",2,0,1,1,0,"Diazyne1-oxide"
"RAMP_C_000058712",465,62,6,1,339,"5'-GDP"
"RAMP_C_000059008",27,14,4,1,8,"(E)-S-2-octenoate"
"RAMP_C_000059293",5,0,4,1,0,"(2-acetyloxy-3-octadec-9-enoxypropyl)2-trimethylazaniumylethylphosphate"
"RAMP_C_000059525",1,0,0,1,0,"2,6-Dimethyl-p-benzohydroquinone"
"RAMP_C_000060118",2,0,1,1,0,"N,N-Didesmethyltamoxifen"
"RAMP_C_000060185",1,0,0,1,0,"noradrenaline"
"RAMP_C_000060193",36,0,15,1,12,"3',5'-CyclicGMP"
"RAMP_C_000060870",2,0,1,1,0,"Guanidinoacetatephosphate"
"RAMP_C_000060920",47,16,4,1,22,"Myristoyl-CoA"
"RAMP_C_000060951",29,17,3,1,6,"(methylamino)-Acetate"
"RAMP_C_000061083",3,0,2,1,0,"(2R)-2-aminopentanedioate"
"RAMP_C_000061680",26,17,5,1,3,"2-Keto-4-Methylvalerate"
"RAMP_C_000062092",6,1,4,1,0,"2-(alpha-Hydroxyethyl)thiaminediphosphate"
"RAMP_C_000062445",24,13,4,1,6,"(S)-3-Hydroxytetradecanoyl-CoA."
"RAMP_C_000063124",2,0,1,1,0,"2-Methoxyestradiol"
"RAMP_C_000064230",60,50,9,1,0,"(2S)-2-amino-4-(methylsulfanyl)butanoate"
"RAMP_C_000064306",25,14,4,1,6,"3-KetohexanoylCoA."
"RAMP_C_000064326",5,3,1,1,0,"2,6-Dimethylaniline"
"RAMP_C_000064388",29,22,6,1,0,"(+-)-homocysteine"
"RAMP_C_000064892",28,19,4,1,4,"(R)-S-(2-amino-2-carboxyethyl)-L-Homocysteine"
"RAMP_C_000065408",7,0,6,1,0,"beta-D-Fructose1,6-bisphosphate"
"RAMP_C_000065553",3,0,2,1,0,"Morphine-6-glucuronide"
"RAMP_C_000066120",4,0,3,1,0,"1-Acyl-glycerone3-phosphate"
"RAMP_C_000066405",1,0,0,1,0,"2-Thienylaceticacid"
"RAMP_C_000066588",7,0,0,1,6,"1H-Indol-5-ol,{3-[2-(dimethylamino)ethyl]-}"
"RAMP_C_000067181",1,0,0,1,0,"2-Methylhexa-4,5-dione"
"RAMP_C_000067379",7,2,0,1,4,"tamoxifenN-beta-D-glucosiduronicacid"
"RAMP_C_000067442",1,0,0,1,0,"(O-(2,6-Dichloro-3-hydroxyanilino)phenyl)aceticacid"
"RAMP_C_000067830",14,2,4,1,7,"1-Hydroxyethane"
"RAMP_C_000067923",6,0,0,1,5,"(2-trans,4-cis)-Deca-2,4-dienoyl-coenzymeA"
"RAMP_C_000068420",7,4,2,1,0,"5-Fluorouracil"
"RAMP_C_000068538",28,11,3,1,13,"11-Dehydroxycorticosterone"
"RAMP_C_000068894",23,17,2,1,3,"2-Methylprop-2-enoyl-CoA"
"RAMP_C_000069899",26,19,3,1,3,"2-Methylpropanoyl-CoA"
"RAMP_C_000070141",46,29,5,1,11,"10-Formyl-(6RS)-tetrahydrofolicacid"
"RAMP_C_000070623",1,0,0,1,0,"(+/-)-2,5-Diaminopentanoicacidmonohydrochloride"
"RAMP_C_000070784",8,0,0,1,7,"N-Nonadecanoate"
"RAMP_C_000070827",38,20,8,1,9,"2-Butenoyl-CoA"
"RAMP_C_000070865",134,43,21,1,64,"(all-Z)-5,8,11,14-Eicosatetraenoate"
"RAMP_C_000070922",97,72,13,1,11,"3-Acetoacetyl-CoA"
"RAMP_C_000071140",44,11,13,1,14,"MalonylCoA"
"RAMP_C_000071728",1,0,0,1,0,"Aricept"
"RAMP_C_000072344",41,30,10,1,0,"a-D-Glucose6-phosphate"
"RAMP_C_000073075",26,17,4,1,4,"Glutaryl-CoA"
"RAMP_C_000073625",36,17,18,1,0,"(-)-a-Amino-p-hydroxyhydrocinnamate"
"RAMP_C_000073935",85,65,15,1,4,"(2E)-But-2-enedioate"
"RAMP_C_000073980",8,4,3,1,0,"5,10-Methenyl-THF"
"RAMP_C_000074004",6,5,0,1,0,"2'-Deoxythymidine5'-monophosphate"
"RAMP_C_000074172",666,104,9,1,431,"5'-GTP"
"RAMP_C_000074204",43,11,10,1,21,"17a-Progesterone"
"RAMP_C_000074512",18,0,0,1,12,"copper(1+)"
"RAMP_C_000074522",1,0,0,1,0,"very-low-densitylipoproteintriglyceride"
"RAMP_C_000074526",1,0,0,1,0,"very-low-densitylipoprotein"
"RAMP_C_000074527",1,0,0,1,0,"EC3.4.15.1(peptidyl-dipeptidaseA)inhibitor"
"RAMP_C_000074528",1,0,0,1,0,"retinoicacid"
"RAMP_C_000074546",1,0,0,1,0,"D3vitamins"
"RAMP_C_000074547",4,0,3,1,0,"Phospholipid"
"RAMP_C_000074548",1,0,0,1,0,"selenide"
"RAMP_C_000074549",5,0,0,1,4,"oxysterol"
"RAMP_C_000074551",1,0,0,1,0,"steroid"
"RAMP_C_000074553",1,0,0,1,0,"1-alkyl-2-acyl-sn-glycerol3-phosphate"
"RAMP_C_000074554",228,0,0,1,197,"1-phosphatidyl-1D-myo-inositol4,5-bisphosphate"
"RAMP_C_000074556",8,0,0,1,7,"phosphatidylinositol3-phosphate"
"RAMP_C_000074557",1,0,0,1,0,"lithiumchloride"
"RAMP_C_000074560",1,0,0,1,0,"citrate(2-)"
"RAMP_C_000074562",10,0,0,1,9,"1-chloro-2,4-dinitrobenzene"
"RAMP_C_000074567",11,0,0,1,7,"tetracosanoyl-CoA"
"RAMP_C_000074569",6,0,5,1,0,"1-Acylglycerol"
"RAMP_C_000074571",2,0,1,1,0,"Lipoprotein"
"RAMP_C_000074572",2,0,1,1,0,"R-S-Glutathione"
"RAMP_C_000074578",1,0,0,1,0,"vitaminD"
"RAMP_C_000074579",1,0,0,1,0,"1,2-diglyceride"
"RAMP_C_000074584",1,0,0,1,0,"bileacid"
"RAMP_C_000074585",4,0,0,1,3,"non-steroidalanti-inflammatorydrug"
"RAMP_C_000074586",1,0,0,1,0,"antiviralagent"
"RAMP_C_000074589",61,0,0,1,43,"phospholipid"
"RAMP_C_000074591",1,0,0,1,0,"arylhydrocarbonreceptoragonist"
"RAMP_C_000074597",1,0,0,1,0,"2-acyl-1-alkyl-sn-glycero-3-phosphocholine"
"RAMP_C_000074603",1,0,0,1,0,"carboxylicester"
"RAMP_C_000074604",14,0,13,1,0,"1-Phosphatidyl-D-myo-inositol4,5-bisphosphate"
"RAMP_C_000074615",1,0,0,1,0,"ketanserin"
"RAMP_C_000074616",1,0,0,1,0,"hydroxide"
"RAMP_C_000074617",1,0,0,1,0,"agonist"
"RAMP_C_000074619",1,0,0,1,0,"metabolite"
"RAMP_C_000074620",1,0,0,1,0,"(S)-3-methyl-2-oxovalerate"
"RAMP_C_000074623",1,0,0,1,0,"folate(2-)"
"RAMP_C_000074628",1,0,0,1,0,"calcium(2+)"
"RAMP_C_000074631",3,0,2,1,0,"Urea-1-carboxylate"
"RAMP_C_000074637",1,0,0,1,0,"EC1.1.1.34/EC1.1.1.88(hydroxymethylglutaryl-CoAreductase)inhibitor"
"RAMP_C_000074638",17,0,0,1,16,"3,3',5'-triiodothyronine"
"RAMP_C_000074639",1,0,0,1,0,"polycyclicarene"
"RAMP_C_000074640",18,0,0,1,15,"Arg-tRNA(Arg)"
"RAMP_C_000074642",1,0,0,1,0,"iodothyronine"
"RAMP_C_000074647",1,0,0,1,0,"phosphoricester"
"RAMP_C_000074649",1,0,0,1,0,"(-)-anisomycin"
"RAMP_C_000074651",1,0,0,1,0,"lanosterol"
"RAMP_C_000074653",13,0,0,1,7,"cardiolipin"
"RAMP_C_000074654",1,0,0,1,0,"mevalonate"
"RAMP_C_000074655",4,0,0,1,3,"sedoheptulose"
"RAMP_C_000074660",2,0,1,1,0,"R-S-Cysteinylglycine"
"RAMP_C_000074661",18,0,0,1,15,"Leu-tRNA(Leu)"
"RAMP_C_000074667",1,0,0,1,0,"sodium(1+)"
"RAMP_C_000074671",1,0,0,1,0,"dodecanedioate(2-)"
"RAMP_C_000074676",11,0,10,1,0,"Lipopolysaccharide"
"RAMP_C_000074684",19,0,0,1,16,"Met-tRNA(Met)"
"RAMP_C_000074685",1,0,0,1,0,"folicacids"
"RAMP_C_000074692",1,0,0,1,0,"amide"
"RAMP_C_000074695",1,0,0,1,0,"imidazoquinoline"
